"Subject","Session","Trial","CorrectAnswer","FarAway","Littered","PictureTarget.ACC","PictureTarget.RT","SceneLetter","Side","Target","TrialList"
8,2,38,2,0,1,1,547,"b","right","01rb.bmp",16
8,3,4,2,0,1,1,431,"c","right","01rc.bmp",17
8,3,5,1,0,1,1,492,"b","left","01lb.bmp",11
8,3,6,1,0,1,1,509,"f","left","01lf.bmp",15
8,3,7,1,0,1,1,434,"e","left","01le.bmp",14
8,3,8,1,0,1,1,555,"d","left","01ld.bmp",13
8,3,18,2,0,1,1,543,"f","right","01rf.bmp",20
8,3,23,2,0,1,1,575,"e","right","01re.bmp",19
8,3,24,1,0,1,1,514,"c","left","01lc.bmp",12
8,3,28,2,0,1,1,587,"d","right","01rd.bmp",18
8,3,29,2,0,1,1,483,"b","right","01rb.bmp",16
8,4,3,2,0,1,1,454,"b","right","01rb.bmp",16
8,4,5,2,0,1,1,508,"c","right","01rc.bmp",17
8,4,8,1,0,1,1,617,"d","left","01ld.bmp",13
8,4,9,2,0,1,1,657,"d","right","01rd.bmp",18
8,4,10,2,0,1,1,419,"e","right","01re.bmp",19
8,4,13,1,0,1,1,518,"e","left","01le.bmp",14
8,4,19,1,0,1,1,580,"f","left","01lf.bmp",15
8,4,20,1,0,1,1,497,"b","left","01lb.bmp",11
8,4,32,1,0,1,1,511,"c","left","01lc.bmp",12
8,4,39,2,0,1,1,489,"f","right","01rf.bmp",20
9,1,2,1,0,1,1,572,"d","left","01ld.bmp",13
9,1,5,2,0,1,1,626,"f","right","01rf.bmp",20
9,1,11,1,0,1,1,583,"f","left","01lf.bmp",15
9,1,13,1,0,1,1,461,"b","left","01lb.bmp",11
9,1,17,1,0,1,1,579,"e","left","01le.bmp",14
9,1,20,2,0,1,1,485,"b","right","01rb.bmp",16
9,1,21,2,0,1,1,462,"c","right","01rc.bmp",17
9,1,22,1,0,1,1,474,"c","left","01lc.bmp",12
9,1,25,2,0,1,1,539,"e","right","01re.bmp",19
9,1,33,2,0,1,1,471,"d","right","01rd.bmp",18
9,2,1,2,0,1,1,774,"d","right","01rd.bmp",18
9,2,5,2,0,1,1,481,"c","right","01rc.bmp",17
9,2,7,1,0,1,1,576,"e","left","01le.bmp",14
9,2,10,2,0,1,1,567,"e","right","01re.bmp",19
9,2,18,2,0,1,1,607,"f","right","01rf.bmp",20
9,2,19,1,0,1,1,434,"c","left","01lc.bmp",12
9,2,22,1,0,1,1,492,"f","left","01lf.bmp",15
9,2,27,1,0,1,1,544,"d","left","01ld.bmp",13
9,2,30,1,0,1,1,426,"b","left","01lb.bmp",11
9,2,40,2,0,1,1,448,"b","right","01rb.bmp",16
9,3,3,1,0,1,1,439,"c","left","01lc.bmp",12
9,3,6,2,0,1,1,507,"b","right","01rb.bmp",16
9,3,8,2,0,1,1,544,"f","right","01rf.bmp",20
9,3,13,1,0,1,1,669,"e","left","01le.bmp",14
9,3,17,2,0,1,1,532,"e","right","01re.bmp",19
9,3,18,1,0,1,1,394,"b","left","01lb.bmp",11
9,3,19,2,0,1,1,418,"c","right","01rc.bmp",17
9,3,33,2,0,1,1,412,"d","right","01rd.bmp",18
9,3,35,1,0,1,1,688,"d","left","01ld.bmp",13
9,3,36,1,0,1,1,518,"f","left","01lf.bmp",15
9,4,1,1,0,1,1,517,"b","left","01lb.bmp",11
9,4,6,2,0,1,1,709,"e","right","01re.bmp",19
9,4,11,1,0,1,1,550,"c","left","01lc.bmp",12
9,4,13,2,0,1,1,527,"d","right","01rd.bmp",18
9,4,15,2,0,1,1,356,"b","right","01rb.bmp",16
9,4,16,2,0,1,1,454,"c","right","01rc.bmp",17
9,4,24,1,0,1,1,604,"e","left","01le.bmp",14
9,4,26,1,0,1,1,466,"f","left","01lf.bmp",15
9,4,37,2,0,1,1,577,"f","right","01rf.bmp",20
9,4,39,1,0,1,1,491,"d","left","01ld.bmp",13
10,1,5,2,1,0,1,551,"c","right","10rc.bmp",27
10,1,6,2,1,0,1,526,"b","right","10rb.bmp",26
10,1,8,1,1,0,1,697,"c","left","10lc.bmp",22
10,1,14,1,1,0,1,636,"d","left","10ld.bmp",23
10,1,20,2,1,0,1,903,"e","right","10re.bmp",29
10,1,21,1,1,0,1,463,"b","left","10lb.bmp",21
10,1,26,1,1,0,1,524,"f","left","10lf.bmp",25
10,1,29,1,1,0,1,1230,"e","left","10le.bmp",24
10,1,31,2,1,0,1,720,"f","right","10rf.bmp",30
10,1,35,2,1,0,1,465,"d","right","10rd.bmp",28
10,2,4,2,1,0,1,683,"e","right","10re.bmp",29
10,2,13,2,1,0,1,705,"c","right","10rc.bmp",27
10,2,15,2,1,0,1,538,"d","right","10rd.bmp",28
10,2,18,2,1,0,1,532,"f","right","10rf.bmp",30
10,2,24,1,1,0,1,598,"b","left","10lb.bmp",21
10,2,25,1,1,0,1,523,"f","left","10lf.bmp",25
10,2,29,1,1,0,1,445,"c","left","10lc.bmp",22
10,2,30,1,1,0,1,584,"e","left","10le.bmp",24
10,2,35,2,1,0,1,729,"b","right","10rb.bmp",26
10,2,39,1,1,0,1,522,"d","left","10ld.bmp",23
10,3,2,2,1,0,1,443,"e","right","10re.bmp",29
10,3,3,2,1,0,1,495,"f","right","10rf.bmp",30
10,3,4,1,1,0,1,386,"c","left","10lc.bmp",22
10,3,6,2,1,0,1,491,"d","right","10rd.bmp",28
10,3,15,1,1,0,1,428,"f","left","10lf.bmp",25
10,3,19,1,1,0,1,466,"d","left","10ld.bmp",23
10,3,26,2,1,0,1,512,"c","right","10rc.bmp",27
10,3,29,2,1,0,1,471,"b","right","10rb.bmp",26
10,3,33,1,1,0,1,429,"b","left","10lb.bmp",21
10,3,39,1,1,0,1,579,"e","left","10le.bmp",24
10,4,4,2,1,0,1,787,"b","right","10rb.bmp",26
10,4,6,1,1,0,1,452,"d","left","10ld.bmp",23
10,4,8,2,1,0,1,620,"e","right","10re.bmp",29
10,4,12,2,1,0,1,508,"f","right","10rf.bmp",30
10,4,13,2,1,0,1,410,"c","right","10rc.bmp",27
10,4,18,1,1,0,1,835,"e","left","10le.bmp",24
10,4,23,1,1,0,1,384,"b","left","10lb.bmp",21
10,4,26,2,1,0,1,419,"d","right","10rd.bmp",28
10,4,38,1,1,0,1,504,"c","left","10lc.bmp",22
10,4,40,1,1,0,1,472,"f","left","10lf.bmp",25
12,1,3,1,1,0,1,1038,"e","left","10le.bmp",24
12,1,5,2,1,0,1,430,"f","right","10rf.bmp",30
12,1,6,1,1,0,1,564,"c","left","10lc.bmp",22
12,1,13,2,1,0,1,477,"e","right","10re.bmp",29
12,1,21,1,1,0,1,578,"d","left","10ld.bmp",23
12,1,22,2,1,0,1,443,"d","right","10rd.bmp",28
12,1,24,2,1,0,1,502,"b","right","10rb.bmp",26
12,1,35,1,1,0,1,562,"f","left","10lf.bmp",25
12,1,37,2,1,0,0,583,"c","right","10rc.bmp",27
12,1,39,1,1,0,1,547,"b","left","10lb.bmp",21
12,2,1,2,1,0,1,543,"f","right","10rf.bmp",30
12,2,3,2,1,0,1,434,"b","right","10rb.bmp",26
12,2,8,1,1,0,1,450,"d","left","10ld.bmp",23
12,2,9,2,1,0,1,475,"d","right","10rd.bmp",28
12,2,16,1,1,0,1,623,"b","left","10lb.bmp",21
12,2,20,1,1,0,1,591,"e","left","10le.bmp",24
12,2,21,1,1,0,1,661,"f","left","10lf.bmp",25
12,2,23,1,1,0,1,527,"c","left","10lc.bmp",22
12,2,31,2,1,0,1,357,"e","right","10re.bmp",29
12,2,38,2,1,0,1,519,"c","right","10rc.bmp",27
12,3,1,2,1,0,1,558,"c","right","10rc.bmp",27
12,3,12,2,1,0,1,487,"d","right","10rd.bmp",28
12,3,17,1,1,0,1,632,"c","left","10lc.bmp",22
12,3,18,2,1,0,1,388,"b","right","10rb.bmp",26
12,3,28,2,1,0,1,459,"f","right","10rf.bmp",30
12,3,29,1,1,0,1,514,"b","left","10lb.bmp",21
12,3,30,1,1,0,1,494,"f","left","10lf.bmp",25
12,3,31,1,1,0,1,526,"e","left","10le.bmp",24
12,3,35,1,1,0,1,388,"d","left","10ld.bmp",23
12,3,36,2,1,0,1,648,"e","right","10re.bmp",29
12,4,4,1,1,0,1,534,"e","left","10le.bmp",24
12,4,5,1,1,0,1,375,"d","left","10ld.bmp",23
12,4,6,1,1,0,1,405,"f","left","10lf.bmp",25
12,4,9,2,1,0,1,407,"d","right","10rd.bmp",28
12,4,11,1,1,0,1,562,"b","left","10lb.bmp",21
12,4,12,2,1,0,1,553,"f","right","10rf.bmp",30
12,4,21,1,1,0,1,532,"c","left","10lc.bmp",22
12,4,22,2,1,0,1,453,"c","right","10rc.bmp",27
12,4,33,2,1,0,1,532,"e","right","10re.bmp",29
12,4,37,2,1,0,1,453,"b","right","10rb.bmp",26
13,1,1,1,1,0,1,473,"c","left","10lc.bmp",22
13,1,4,2,1,0,1,549,"f","right","10rf.bmp",30
13,1,5,2,1,0,1,457,"b","right","10rb.bmp",26
13,1,10,1,1,0,1,450,"b","left","10lb.bmp",21
13,1,17,2,1,0,1,439,"d","right","10rd.bmp",28
13,1,20,1,1,0,1,523,"e","left","10le.bmp",24
13,1,29,1,1,0,1,665,"f","left","10lf.bmp",25
13,1,33,2,1,0,1,699,"c","right","10rc.bmp",27
13,1,35,1,1,0,1,464,"d","left","10ld.bmp",23
13,1,36,2,1,0,1,485,"e","right","10re.bmp",29
13,2,3,1,1,0,1,386,"d","left","10ld.bmp",23
13,2,8,1,1,0,1,393,"b","left","10lb.bmp",21
13,2,12,1,1,0,1,476,"c","left","10lc.bmp",22
13,2,16,2,1,0,1,465,"e","right","10re.bmp",29
13,2,17,2,1,0,1,665,"f","right","10rf.bmp",30
13,2,20,1,1,0,1,551,"e","left","10le.bmp",24
13,2,24,1,1,0,1,396,"f","left","10lf.bmp",25
13,2,27,2,1,0,1,384,"c","right","10rc.bmp",27
13,2,32,2,1,0,1,450,"b","right","10rb.bmp",26
13,2,37,2,1,0,1,419,"d","right","10rd.bmp",28
13,3,6,1,1,0,1,586,"e","left","10le.bmp",24
13,3,9,2,1,0,1,661,"e","right","10re.bmp",29
13,3,13,1,1,0,1,494,"d","left","10ld.bmp",23
13,3,21,2,1,0,1,442,"f","right","10rf.bmp",30
13,3,23,2,1,0,1,408,"b","right","10rb.bmp",26
13,3,28,1,1,0,1,434,"b","left","10lb.bmp",21
13,3,31,1,1,0,1,488,"c","left","10lc.bmp",22
13,3,33,2,1,0,1,375,"c","right","10rc.bmp",27
13,3,36,2,1,0,1,416,"d","right","10rd.bmp",28
13,3,39,1,1,0,1,436,"f","left","10lf.bmp",25
13,4,5,1,1,0,1,454,"c","left","10lc.bmp",22
13,4,6,2,1,0,1,388,"c","right","10rc.bmp",27
13,4,11,1,1,0,1,419,"d","left","10ld.bmp",23
13,4,13,1,1,0,1,456,"e","left","10le.bmp",24
13,4,15,1,1,0,1,396,"b","left","10lb.bmp",21
13,4,25,2,1,0,1,379,"d","right","10rd.bmp",28
13,4,28,2,1,0,1,412,"e","right","10re.bmp",29
13,4,34,2,1,0,1,351,"b","right","10rb.bmp",26
13,4,35,1,1,0,1,375,"f","left","10lf.bmp",25
13,4,36,2,1,0,1,402,"f","right","10rf.bmp",30
14,1,8,2,1,0,1,700,"e","right","10re.bmp",29
14,1,9,1,1,0,1,524,"b","left","10lb.bmp",21
14,1,11,2,1,0,1,576,"f","right","10rf.bmp",30
14,1,12,1,1,0,1,493,"d","left","10ld.bmp",23
14,1,14,1,1,0,1,691,"e","left","10le.bmp",24
14,1,20,1,1,0,1,493,"f","left","10lf.bmp",25
14,1,21,2,1,0,1,506,"d","right","10rd.bmp",28
14,1,24,1,1,0,1,610,"c","left","10lc.bmp",22
14,1,36,2,1,0,1,512,"b","right","10rb.bmp",26
14,1,40,2,1,0,1,518,"c","right","10rc.bmp",27
14,2,1,1,1,0,1,507,"f","left","10lf.bmp",25
14,2,5,1,1,0,1,424,"b","left","10lb.bmp",21
14,2,7,2,1,0,1,521,"f","right","10rf.bmp",30
14,2,11,2,1,0,1,491,"c","right","10rc.bmp",27
14,2,19,2,1,0,1,440,"b","right","10rb.bmp",26
14,2,23,1,1,0,1,473,"c","left","10lc.bmp",22
14,2,31,2,1,0,1,470,"d","right","10rd.bmp",28
14,2,36,1,1,0,1,389,"d","left","10ld.bmp",23
14,2,39,1,1,0,1,436,"e","left","10le.bmp",24
14,2,40,2,1,0,1,440,"e","right","10re.bmp",29
14,3,4,2,1,0,1,446,"f","right","10rf.bmp",30
14,3,6,1,1,0,1,410,"d","left","10ld.bmp",23
14,3,8,1,1,0,1,665,"e","left","10le.bmp",24
14,3,13,1,1,0,1,610,"c","left","10lc.bmp",22
14,3,14,1,1,0,1,585,"b","left","10lb.bmp",21
14,3,17,2,1,0,1,554,"c","right","10rc.bmp",27
14,3,19,2,1,0,1,459,"d","right","10rd.bmp",28
14,3,20,2,1,0,1,510,"e","right","10re.bmp",29
14,3,24,1,1,0,1,482,"f","left","10lf.bmp",25
14,3,28,2,1,0,1,480,"b","right","10rb.bmp",26
14,4,6,2,1,0,1,487,"f","right","10rf.bmp",30
14,4,10,1,1,0,1,532,"e","left","10le.bmp",24
14,4,11,2,1,0,1,483,"d","right","10rd.bmp",28
14,4,14,1,1,0,1,454,"f","left","10lf.bmp",25
14,4,17,2,1,0,1,413,"e","right","10re.bmp",29
14,4,25,1,1,0,1,393,"d","left","10ld.bmp",23
14,4,27,1,1,0,1,330,"c","left","10lc.bmp",22
14,4,28,2,1,0,0,369,"b","right","10rb.bmp",26
14,4,34,2,1,0,1,808,"c","right","10rc.bmp",27
14,4,39,1,1,0,1,473,"b","left","10lb.bmp",21
15,1,5,2,1,0,1,503,"d","right","10rd.bmp",28
15,1,6,1,1,0,1,550,"d","left","10ld.bmp",23
15,1,13,1,1,0,1,621,"f","left","10lf.bmp",25
15,1,23,1,1,0,1,538,"e","left","10le.bmp",24
15,1,24,1,1,0,1,455,"c","left","10lc.bmp",22
15,1,26,2,1,0,1,486,"b","right","10rb.bmp",26
15,1,27,1,1,0,1,430,"b","left","10lb.bmp",21
15,1,31,2,1,0,1,493,"f","right","10rf.bmp",30
15,1,37,2,1,0,1,597,"e","right","10re.bmp",29
15,1,39,2,1,0,1,623,"c","right","10rc.bmp",27
15,2,4,2,1,0,1,805,"e","right","10re.bmp",29
15,2,5,1,1,0,1,478,"b","left","10lb.bmp",21
15,2,6,1,1,0,1,651,"e","left","10le.bmp",24
15,2,7,2,1,0,1,502,"d","right","10rd.bmp",28
15,2,12,2,1,0,1,483,"f","right","10rf.bmp",30
15,2,19,1,1,0,1,463,"d","left","10ld.bmp",23
15,2,23,2,1,0,1,482,"c","right","10rc.bmp",27
15,2,24,1,1,0,1,583,"f","left","10lf.bmp",25
15,2,31,1,1,0,1,555,"c","left","10lc.bmp",22
15,2,40,2,1,0,1,442,"b","right","10rb.bmp",26
15,3,3,2,1,0,1,462,"f","right","10rf.bmp",30
15,3,4,2,1,0,1,370,"b","right","10rb.bmp",26
15,3,5,2,1,0,1,438,"e","right","10re.bmp",29
15,3,9,2,1,0,1,465,"c","right","10rc.bmp",27
15,3,15,1,1,0,1,470,"c","left","10lc.bmp",22
15,3,16,2,1,0,1,434,"d","right","10rd.bmp",28
15,3,18,1,1,0,1,557,"e","left","10le.bmp",24
15,3,21,1,1,0,1,471,"b","left","10lb.bmp",21
15,3,24,1,1,0,1,475,"d","left","10ld.bmp",23
15,3,28,1,1,0,1,523,"f","left","10lf.bmp",25
15,4,4,2,1,0,1,621,"e","right","10re.bmp",29
15,4,6,2,1,0,1,412,"b","right","10rb.bmp",26
15,4,7,2,1,0,1,383,"d","right","10rd.bmp",28
15,4,11,2,1,0,1,558,"c","right","10rc.bmp",27
15,4,19,1,1,0,1,567,"e","left","10le.bmp",24
15,4,20,1,1,0,1,534,"d","left","10ld.bmp",23
15,4,24,1,1,0,1,634,"b","left","10lb.bmp",21
15,4,36,1,1,0,1,940,"f","left","10lf.bmp",25
15,4,38,1,1,0,1,945,"c","left","10lc.bmp",22
15,4,40,2,1,0,1,496,"f","right","10rf.bmp",30
18,1,7,1,1,0,1,446,"d","left","10ld.bmp",23
18,1,9,2,1,0,1,489,"b","right","10rb.bmp",26
18,1,10,2,1,0,0,742,"e","right","10re.bmp",29
18,1,13,1,1,0,1,491,"c","left","10lc.bmp",22
18,1,19,1,1,0,1,505,"b","left","10lb.bmp",21
18,1,22,1,1,0,1,585,"e","left","10le.bmp",24
18,1,25,2,1,0,1,409,"c","right","10rc.bmp",27
18,1,27,2,1,0,1,496,"d","right","10rd.bmp",28
18,1,28,2,1,0,1,565,"f","right","10rf.bmp",30
18,1,30,1,1,0,1,514,"f","left","10lf.bmp",25
18,2,3,2,1,0,1,397,"b","right","10rb.bmp",26
18,2,4,2,1,0,1,526,"e","right","10re.bmp",29
18,2,9,1,1,0,1,539,"f","left","10lf.bmp",25
18,2,10,2,1,0,1,386,"d","right","10rd.bmp",28
18,2,12,2,1,0,1,376,"c","right","10rc.bmp",27
18,2,13,1,1,0,1,376,"e","left","10le.bmp",24
18,2,16,1,1,0,1,366,"d","left","10ld.bmp",23
18,2,19,1,1,0,1,599,"c","left","10lc.bmp",22
18,2,25,1,1,0,1,605,"b","left","10lb.bmp",21
18,2,39,2,1,0,1,677,"f","right","10rf.bmp",30
18,3,3,1,1,0,0,410,"b","left","10lb.bmp",21
18,3,6,2,1,0,1,460,"b","right","10rb.bmp",26
18,3,8,2,1,0,1,571,"c","right","10rc.bmp",27
18,3,9,1,1,0,1,762,"e","left","10le.bmp",24
18,3,13,1,1,0,1,615,"c","left","10lc.bmp",22
18,3,24,1,1,0,1,623,"f","left","10lf.bmp",25
18,3,25,1,1,0,1,665,"d","left","10ld.bmp",23
18,3,37,2,1,0,1,629,"f","right","10rf.bmp",30
18,3,39,2,1,0,1,702,"e","right","10re.bmp",29
18,3,40,2,1,0,1,494,"d","right","10rd.bmp",28
18,4,1,1,1,0,1,886,"b","left","10lb.bmp",21
18,4,3,1,1,0,1,730,"e","left","10le.bmp",24
18,4,4,2,1,0,1,583,"b","right","10rb.bmp",26
18,4,8,2,1,0,1,523,"c","right","10rc.bmp",27
18,4,11,1,1,0,1,810,"c","left","10lc.bmp",22
18,4,15,1,1,0,1,606,"f","left","10lf.bmp",25
18,4,19,2,1,0,1,940,"e","right","10re.bmp",29
18,4,22,2,1,0,1,1039,"f","right","10rf.bmp",30
18,4,24,2,1,0,1,583,"d","right","10rd.bmp",28
18,4,33,1,1,0,1,613,"d","left","10ld.bmp",23
20,1,3,2,1,0,1,413,"d","right","10rd.bmp",28
20,1,9,2,1,0,1,404,"c","right","10rc.bmp",27
20,1,10,1,1,0,1,381,"b","left","10lb.bmp",21
20,1,11,1,1,0,1,475,"f","left","10lf.bmp",25
20,1,13,2,1,0,1,525,"e","right","10re.bmp",29
20,1,16,2,1,0,1,396,"b","right","10rb.bmp",26
20,1,22,1,1,0,1,378,"d","left","10ld.bmp",23
20,1,37,2,1,0,1,517,"f","right","10rf.bmp",30
20,1,38,1,1,0,1,480,"c","left","10lc.bmp",22
20,1,40,1,1,0,1,600,"e","left","10le.bmp",24
20,2,1,2,1,0,1,640,"f","right","10rf.bmp",30
20,2,2,1,1,0,1,455,"b","left","10lb.bmp",21
20,2,3,2,1,0,1,435,"b","right","10rb.bmp",26
20,2,18,2,1,0,1,529,"e","right","10re.bmp",29
20,2,21,1,1,0,1,597,"f","left","10lf.bmp",25
20,2,22,1,1,0,1,617,"e","left","10le.bmp",24
20,2,32,1,1,0,1,501,"c","left","10lc.bmp",22
20,2,36,2,1,0,1,611,"d","right","10rd.bmp",28
20,2,37,1,1,0,1,393,"d","left","10ld.bmp",23
20,2,38,2,1,0,1,424,"c","right","10rc.bmp",27
20,3,4,1,1,0,1,385,"b","left","10lb.bmp",21
20,3,7,2,1,0,1,399,"b","right","10rb.bmp",26
20,3,16,1,1,0,1,534,"f","left","10lf.bmp",25
20,3,21,2,1,0,1,441,"f","right","10rf.bmp",30
20,3,22,2,1,0,1,432,"c","right","10rc.bmp",27
20,3,25,2,1,0,1,396,"d","right","10rd.bmp",28
20,3,26,1,1,0,1,526,"e","left","10le.bmp",24
20,3,30,2,1,0,1,416,"e","right","10re.bmp",29
20,3,34,1,1,0,1,370,"d","left","10ld.bmp",23
20,3,40,1,1,0,1,451,"c","left","10lc.bmp",22
20,4,6,1,1,0,1,963,"e","left","10le.bmp",24
20,4,14,1,1,0,1,342,"b","left","10lb.bmp",21
20,4,18,2,1,0,1,421,"b","right","10rb.bmp",26
20,4,19,2,1,0,1,392,"d","right","10rd.bmp",28
20,4,22,2,1,0,1,512,"e","right","10re.bmp",29
20,4,25,1,1,0,1,411,"f","left","10lf.bmp",25
20,4,27,1,1,0,1,632,"c","left","10lc.bmp",22
20,4,29,1,1,0,1,371,"d","left","10ld.bmp",23
20,4,32,2,1,0,1,478,"c","right","10rc.bmp",27
20,4,39,2,1,0,1,400,"f","right","10rf.bmp",30
22,1,6,2,1,0,1,794,"d","right","10rd.bmp",28
22,1,8,2,1,0,1,700,"b","right","10rb.bmp",26
22,1,12,2,1,0,1,757,"f","right","10rf.bmp",30
22,1,20,1,1,0,1,776,"e","left","10le.bmp",24
22,1,23,1,1,0,1,606,"d","left","10ld.bmp",23
22,1,25,1,1,0,1,641,"f","left","10lf.bmp",25
22,1,26,1,1,0,1,649,"c","left","10lc.bmp",22
22,1,31,1,1,0,1,1183,"b","left","10lb.bmp",21
22,1,32,2,1,0,1,574,"c","right","10rc.bmp",27
22,1,35,2,1,0,1,680,"e","right","10re.bmp",29
22,2,4,1,1,0,1,528,"b","left","10lb.bmp",21
22,2,6,1,1,0,1,434,"d","left","10ld.bmp",23
22,2,10,2,1,0,1,461,"b","right","10rb.bmp",26
22,2,18,2,1,0,1,581,"e","right","10re.bmp",29
22,2,20,2,1,0,1,536,"f","right","10rf.bmp",30
22,2,25,2,1,0,1,485,"c","right","10rc.bmp",27
22,2,27,1,1,0,1,633,"e","left","10le.bmp",24
22,2,29,1,1,0,1,396,"f","left","10lf.bmp",25
22,2,35,1,1,0,1,573,"c","left","10lc.bmp",22
22,2,36,2,1,0,1,487,"d","right","10rd.bmp",28
22,3,2,2,1,0,1,404,"d","right","10rd.bmp",28
22,3,3,1,1,0,1,445,"b","left","10lb.bmp",21
22,3,10,1,1,0,1,470,"c","left","10lc.bmp",22
22,3,15,1,1,0,1,493,"d","left","10ld.bmp",23
22,3,16,2,1,0,1,381,"c","right","10rc.bmp",27
22,3,17,2,1,0,1,430,"b","right","10rb.bmp",26
22,3,23,1,1,0,1,433,"f","left","10lf.bmp",25
22,3,25,1,1,0,1,611,"e","left","10le.bmp",24
22,3,29,2,1,0,1,496,"f","right","10rf.bmp",30
22,3,32,2,1,0,1,560,"e","right","10re.bmp",29
22,4,2,1,1,0,1,483,"f","left","10lf.bmp",25
22,4,6,2,1,0,1,479,"c","right","10rc.bmp",27
22,4,8,1,1,0,1,432,"c","left","10lc.bmp",22
22,4,11,2,1,0,1,452,"d","right","10rd.bmp",28
22,4,12,2,1,0,1,485,"e","right","10re.bmp",29
22,4,21,2,1,0,1,432,"b","right","10rb.bmp",26
22,4,31,2,1,0,1,468,"f","right","10rf.bmp",30
22,4,34,1,1,0,1,528,"e","left","10le.bmp",24
22,4,38,1,1,0,1,396,"d","left","10ld.bmp",23
22,4,40,1,1,0,1,417,"b","left","10lb.bmp",21
26,1,10,2,1,0,1,605,"c","right","10rc.bmp",27
26,1,17,2,1,0,1,657,"e","right","10re.bmp",29
26,1,18,2,1,0,1,440,"b","right","10rb.bmp",26
26,1,20,2,1,0,1,542,"f","right","10rf.bmp",30
26,1,21,1,1,0,1,657,"e","left","10le.bmp",24
26,1,24,2,1,0,1,505,"d","right","10rd.bmp",28
26,1,26,1,1,0,1,580,"d","left","10ld.bmp",23
26,1,31,1,1,0,1,515,"b","left","10lb.bmp",21
26,1,33,1,1,0,1,497,"c","left","10lc.bmp",22
26,1,38,1,1,0,1,646,"f","left","10lf.bmp",25
26,2,1,2,1,0,1,599,"f","right","10rf.bmp",30
26,2,4,1,1,0,1,544,"d","left","10ld.bmp",23
26,2,11,2,1,0,1,410,"b","right","10rb.bmp",26
26,2,15,2,1,0,1,567,"d","right","10rd.bmp",28
26,2,19,2,1,0,1,518,"c","right","10rc.bmp",27
26,2,24,1,1,0,1,466,"b","left","10lb.bmp",21
26,2,26,1,1,0,1,706,"c","left","10lc.bmp",22
26,2,32,2,1,0,1,525,"e","right","10re.bmp",29
26,2,33,1,1,0,1,513,"e","left","10le.bmp",24
26,2,35,1,1,0,1,595,"f","left","10lf.bmp",25
26,3,5,1,1,0,1,493,"e","left","10le.bmp",24
26,3,8,2,1,0,1,560,"e","right","10re.bmp",29
26,3,11,2,1,0,1,578,"f","right","10rf.bmp",30
26,3,14,1,1,0,1,464,"b","left","10lb.bmp",21
26,3,24,2,1,0,1,596,"b","right","10rb.bmp",26
26,3,26,1,1,0,1,447,"c","left","10lc.bmp",22
26,3,27,1,1,0,1,404,"d","left","10ld.bmp",23
26,3,28,2,1,0,1,391,"c","right","10rc.bmp",27
26,3,29,2,1,0,1,505,"d","right","10rd.bmp",28
26,3,31,1,1,0,1,414,"f","left","10lf.bmp",25
26,4,2,2,1,0,1,425,"b","right","10rb.bmp",26
26,4,8,1,1,0,1,438,"d","left","10ld.bmp",23
26,4,15,2,1,0,1,592,"f","right","10rf.bmp",30
26,4,18,1,1,0,1,700,"e","left","10le.bmp",24
26,4,21,2,1,0,1,540,"e","right","10re.bmp",29
26,4,24,2,1,0,1,573,"d","right","10rd.bmp",28
26,4,29,1,1,0,1,698,"f","left","10lf.bmp",25
26,4,31,2,1,0,1,527,"c","right","10rc.bmp",27
26,4,33,1,1,0,1,482,"b","left","10lb.bmp",21
26,4,34,1,1,0,1,442,"c","left","10lc.bmp",22
6,1,2,2,1,0,1,1032,"e","right","10re.bmp",29
6,1,6,1,1,0,1,707,"f","left","10lf.bmp",25
6,1,8,2,1,0,1,709,"f","right","10rf.bmp",30
6,1,15,2,1,0,1,584,"b","right","10rb.bmp",26
6,1,18,1,1,0,1,593,"d","left","10ld.bmp",23
6,1,20,2,1,0,1,577,"d","right","10rd.bmp",28
6,1,23,1,1,0,1,581,"e","left","10le.bmp",24
6,1,26,2,1,0,1,604,"c","right","10rc.bmp",27
6,1,29,1,1,0,1,756,"b","left","10lb.bmp",21
6,1,32,1,1,0,1,1044,"c","left","10lc.bmp",22
6,2,1,1,1,0,1,501,"b","left","10lb.bmp",21
6,2,2,1,1,0,1,615,"d","left","10ld.bmp",23
6,2,3,1,1,0,1,530,"f","left","10lf.bmp",25
6,2,7,2,1,0,1,531,"e","right","10re.bmp",29
6,2,11,2,1,0,1,508,"c","right","10rc.bmp",27
6,2,22,1,1,0,1,618,"e","left","10le.bmp",24
6,2,25,2,1,0,1,691,"f","right","10rf.bmp",30
6,2,30,2,1,0,1,491,"b","right","10rb.bmp",26
6,2,32,2,1,0,1,455,"d","right","10rd.bmp",28
6,2,37,1,1,0,1,545,"c","left","10lc.bmp",22
6,3,6,1,1,0,1,590,"b","left","10lb.bmp",21
6,3,8,2,1,0,1,465,"b","right","10rb.bmp",26
6,3,11,2,1,0,1,499,"c","right","10rc.bmp",27
6,3,13,1,1,0,1,522,"d","left","10ld.bmp",23
6,3,14,2,1,0,1,511,"f","right","10rf.bmp",30
6,3,24,2,1,0,1,513,"d","right","10rd.bmp",28
6,3,26,2,1,0,1,587,"e","right","10re.bmp",29
6,3,27,1,1,0,1,564,"f","left","10lf.bmp",25
6,3,28,1,1,0,1,691,"e","left","10le.bmp",24
6,3,32,1,1,0,1,549,"c","left","10lc.bmp",22
6,4,3,1,1,0,1,593,"d","left","10ld.bmp",23
